Crypto,Strategy,Strategy config,Win rate(%),Total profit,Balance history,Candle array,Total trades,Profit factor,Days,Date,Trend
XRPUSDT,RSIStrategy,"{'indicators': [{'name': 'RSI', 'params': {'period': 15}}], 'params': {'rsi_buy': 30, 'rsi_sell': 70}}",63.16,-68.33,"[1000, np.float64(1013.664420675682), np.float64(988.3803806959187), np.float64(982.540751699966), np.float64(939.1846130363498), np.float64(966.3177664552264), np.float64(1024.5768968429272), np.float64(1031.7552462871174), np.float64(869.8713949682655), np.float64(882.7645181799066), np.float64(850.1746476860977), np.float64(885.4605681812856), np.float64(873.9833528309025), np.float64(900.1392551601658), np.float64(905.1947224519315), np.float64(911.2707043674246), np.float64(921.4544122905804), np.float64(940.8048242026562), np.float64(921.572317481334), np.float64(931.6688283835368)]","(13986, 16000)",19,0.77,20.98,2025-05-30,"(np.float64(-9e-06), 'sideways')"
