Crypto,Strategy,Strategy config,Win rate(%),Total profit,Balance history,Candle array,Total trades,Profit factor,Days,Date,Trend
XRPUSDT,RSIStrategy,"{'indicators': [{'name': 'RSI', 'params': {'period': 15}}], 'params': {'rsi_buy': 30, 'rsi_sell': 70}}",64.13,546.39,"[1000, np.float64(998.0353634577604), np.float64(1006.4485217852812), np.float64(1019.7840123256881), np.float64(1023.3049820211611), np.float64(1038.2002510462144), np.float64(1051.6587534789844), np.float64(1057.599245708913), np.float64(1080.384475924979), np.float64(1101.2514807671005), np.float64(1130.3791903296076), np.float64(1164.429714817451), np.float64(1217.3313956764264), np.float64(1261.93189939733), np.float64(1257.787439937211), np.float64(1293.7641426068951), np.float64(1230.9773510781652), np.float64(1287.1745316434262), np.float64(1186.5079821563743), np.float64(1205.7249842592282), np.float64(1229.4958489876371), np.float64(1314.6447348444453), np.float64(1455.0491397076332), np.float64(1575.2426454441297), np.float64(1644.8930245954164), np.float64(1555.294733961572), np.float64(1596.5891440140651), np.float64(1520.5287246533333), np.float64(1481.4498717202898), np.float64(1595.6161405223136), np.float64(1652.3172481694544), np.float64(1686.6114222172946), np.float64(1667.3307660339392), np.float64(1703.6150095299697), np.float64(1735.2957004215652), np.float64(1717.981516493328), np.float64(1640.8485033756806), np.float64(1592.124493622598), np.float64(1560.7686793595503), np.float64(1582.1896129272843), np.float64(1603.1979397379368), np.float64(1647.95235813352), np.float64(1649.5269488774477), np.float64(1575.7401580501908), np.float64(1609.233653888406), np.float64(1551.4860347297313), np.float64(1564.4483700857088), np.float64(1614.4745544217028), np.float64(1663.6033708731504), np.float64(1695.6298082697458), np.float64(1723.5593412983694), np.float64(1749.3213867690845), np.float64(1767.5846788172305), np.float64(1763.4748701390586), np.float64(1782.9914693914384), np.float64(1809.8924565795649), np.float64(1755.6176044798224), np.float64(1773.2887956047875), np.float64(1802.411581830597), np.float64(1852.709963928427), np.float64(1843.2284130975556), np.float64(1931.5405051595044), np.float64(2016.400996649288), np.float64(2030.3757455864848), np.float64(2075.381359545315), np.float64(2034.8121386149073), np.float64(2142.1908162139307), np.float64(2177.180212793931), np.float64(2230.4099798409575), np.float64(2302.1107937712345), np.float64(2289.404785983996), np.float64(2349.4625460266916), np.float64(2345.802132534106), np.float64(2190.971661121903), np.float64(2190.0559386555133), np.float64(2231.688142279677), np.float64(2268.8987530804297), np.float64(2266.4084358255395), np.float64(2178.0892969778015), np.float64(1783.9188456121628), np.float64(1816.899091269181), np.float64(1888.4164439454844), np.float64(1859.6549605144885), np.float64(1852.162960169976), np.float64(1850.0278141003657), np.float64(1804.3499699999384), np.float64(1784.211161808707), np.float64(1814.2846028972638), np.float64(1851.2171129694461), np.float64(1871.074666681152), np.float64(1879.0681068414779), np.float64(1888.6328805092285), np.float64(1870.3963587995388), np.float64(1868.1079748010075), np.float64(1910.2720739251997), np.float64(1834.8064743535544), np.float64(1828.4606236475556), np.float64(1830.8976154626873), np.float64(1706.5358627742355), np.float64(1599.839374025793), np.float64(1602.6446850964858), np.float64(1716.7439451188513), np.float64(1636.6726201158117), np.float64(1551.1901030284675), np.float64(1589.5473561575836), np.float64(1633.6723958600992), np.float64(1685.8702704097525), np.float64(1711.9299401271794), np.float64(1798.563800510294), np.float64(1842.6811979955562), np.float64(1845.0190325527697), np.float64(1875.6091159915889), np.float64(1770.518006928432), np.float64(1722.630341602993), np.float64(1727.276424232775), np.float64(1759.2189604855455), np.float64(1764.8986191839688), np.float64(1766.2555956115164), np.float64(1799.8002599547592), np.float64(1740.2982890706653), np.float64(1752.4104347040573), np.float64(1741.2688606414517), np.float64(1741.7059809780003), np.float64(1756.234947706179), np.float64(1772.5946754214183), np.float64(1786.0855142294047), np.float64(1738.7869988517677), np.float64(1638.8482339124614), np.float64(1631.1900645951134), np.float64(1590.5029555612143), np.float64(1581.105817213624), np.float64(1511.3370641778242), np.float64(1554.9997688907947), np.float64(1648.750435010676), np.float64(1660.3018439925065), np.float64(1399.798146216781), np.float64(1420.5457763549791), np.float64(1368.1021156408078), np.float64(1424.8842634185478), np.float64(1406.4151139970024), np.float64(1448.5052250236627), np.float64(1456.6404893675733), np.float64(1466.4179671314723), np.float64(1482.8056027692282), np.float64(1513.9443100307114), np.float64(1482.9953359509389), np.float64(1499.2426540325691), np.float64(1502.5539884583386), np.float64(1500.447943718595), np.float64(1522.37817993232), np.float64(1495.7522952608103), np.float64(1512.9432695995015), np.float64(1501.380950112047), np.float64(1515.6182969038723), np.float64(1532.3086578511884), np.float64(1513.8252434767226), np.float64(1488.075734507641), np.float64(1507.7736513876494), np.float64(1517.7652091911016), np.float64(1523.1203313839321), np.float64(1528.2268420998805), np.float64(1533.2274025721213), np.float64(1522.062102718271), np.float64(1532.159407954711), np.float64(1579.651826513825), np.float64(1592.5280233390113), np.float64(1669.9505977177255), np.float64(1649.501371355569), np.float64(1695.089769151759), np.float64(1737.2466633259148), np.float64(1618.4502410539758), np.float64(1633.3912647206444), np.float64(1645.1342827041299), np.float64(1669.6844201837675), np.float64(1660.707242191162), np.float64(1663.0138771081329), np.float64(1685.5629766865275), np.float64(1695.7421707052333), np.float64(1635.9105803159478), np.float64(1613.3091381053293), np.float64(1594.032339410195), np.float64(1563.650179254123), np.float64(1572.763078506601), np.float64(1535.8554608055479), np.float64(1546.3942677186694)]","(20000, 0)",184,1.16,208.33,2025-05-30,"(np.float64(3.6e-05), 'sideways')"
