Crypto,Strategy,Strategy config,Win rate(%),Total profit,Balance history,Candle array,Total trades,Profit factor,Days,Date,Trend
XRPUSDT,RSIStrategy,"{'indicators': [{'name': 'RSI', 'params': {'period': 15}}], 'params': {'rsi_buy': 30, 'rsi_sell': 70}}",65.0,60.14,"[1000, np.float64(1002.2086714361164), np.float64(1000.8039323606381), np.float64(1015.431475243532), np.float64(997.6719187101762), np.float64(1009.1383576434948), np.float64(1001.4262508298613), np.float64(1010.9226100439823), np.float64(1022.0551381256929), np.float64(1009.7266372491), np.float64(992.5516263195335), np.float64(1005.6902045390271), np.float64(1012.3546079140095), np.float64(1015.9264928109785), np.float64(1019.3325529989095), np.float64(1022.6679440103582), np.float64(1015.2206506560645), np.float64(1021.9555879320825), np.float64(1053.6331942430902), np.float64(1062.2216617540382), np.float64(1060.1378971397398)]","(15986, 18000)",20,1.91,20.98,2025-05-30,"(np.float64(4.9e-05), 'sideways')"
