Crypto,Strategy,Strategy config,Win rate(%),Total profit,Balance history,Candle array,Total trades,Profit factor,Days,Date,Trend
XRPUSDT,RSIStrategy,"{'indicators': [{'name': 'RSI', 'params': {'period': 15}}], 'params': {'rsi_buy': 30, 'rsi_sell': 70}}",70.0,327.0,"[1000, np.float64(997.674901390907), np.float64(1008.7162956088289), np.float64(1023.9353612131581), np.float64(993.2297023838114), np.float64(1003.2270684714094), np.float64(1019.7031030143752), np.float64(1048.1590987585153), np.float64(1042.7949705532312), np.float64(1092.7569854542896), np.float64(1140.7662788741486), np.float64(1148.6724058646516), np.float64(1174.13405106795), np.float64(1151.1822675315855), np.float64(1211.931084199806), np.float64(1231.7261169353314), np.float64(1261.8405254188024), np.float64(1302.4048133929748), np.float64(1295.216468789456), np.float64(1329.1937716946177), np.float64(1326.9961284995486)]","(5986, 8000)",20,5.62,20.98,2025-05-30,"(np.float64(0.000573), 'sideways')"
