Crypto,Strategy,Strategy config,Win rate(%),Total profit,Balance history,Candle array,Total trades,Profit factor,Days,Date,Trend
XRPUSDT,RSIStrategy,"{'indicators': [{'name': 'RSI', 'params': {'period': 15}}], 'params': {'rsi_buy': 30, 'rsi_sell': 70}}",38.89,-206.79,"[1000, np.float64(933.9967897271267), np.float64(933.606423270515), np.float64(951.3539574920776), np.float64(967.2165958129643), np.float64(966.1549899680588), np.float64(928.5051227338053), np.float64(760.4728552638175), np.float64(774.5321167844774), np.float64(805.0194932278797), np.float64(792.7586622600411), np.float64(789.5648718543605), np.float64(788.6546731466359), np.float64(769.1825090340204), np.float64(760.597467733254), np.float64(773.4175776101555), np.float64(789.1616634219819), np.float64(797.6268077904263), np.float64(793.2085426446337)]","(7986, 10000)",18,0.36,20.98,2025-05-30,"(np.float64(-0.000373), 'sideways')"
